Municipio,TERRITORIO_CODE,Anio,TIME_PERIOD_CODE,Medida,MEDIDAS_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es,CPRO,CISLA,ISLA,CMUN,DC,NOMBRE
Breña Alta,38008,2017,2017,Otros ingresos,OTROS_INGRESOS,12.6,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2018,2018,Otros ingresos,OTROS_INGRESOS,11.9,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2019,2019,Otros ingresos,OTROS_INGRESOS,12.4,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2020,2020,Otros ingresos,OTROS_INGRESOS,12.7,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2021,2021,Otros ingresos,OTROS_INGRESOS,12.3,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2022,2022,Otros ingresos,OTROS_INGRESOS,12.8,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2023,2023,Otros ingresos,OTROS_INGRESOS,14.1,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.0,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.1,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.5,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,2.7,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.7,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.1,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.1,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2015,2015,Pensiones,PENSIONES,18.8,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2016,2016,Pensiones,PENSIONES,18.4,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2017,2017,Pensiones,PENSIONES,17.9,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2018,2018,Pensiones,PENSIONES,18.1,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2019,2019,Pensiones,PENSIONES,17.2,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2020,2020,Pensiones,PENSIONES,17.7,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2021,2021,Pensiones,PENSIONES,17.5,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2022,2022,Pensiones,PENSIONES,17.3,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2023,2023,Pensiones,PENSIONES,17.5,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.0,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.4,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.8,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.6,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.7,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Alta,38008,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.2,,,38.0,383.0,"Palma, La ",8.0,6.0,Breña Alta
Breña Baja,38009,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,68.2,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,68.3,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,66.9,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,67.5,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,67.1,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,64.8,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,66.3,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,67.1,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,66.2,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2015,2015,Otros ingresos,OTROS_INGRESOS,10.3,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2016,2016,Otros ingresos,OTROS_INGRESOS,10.8,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2017,2017,Otros ingresos,OTROS_INGRESOS,12.5,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2018,2018,Otros ingresos,OTROS_INGRESOS,12.1,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2019,2019,Otros ingresos,OTROS_INGRESOS,11.9,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2020,2020,Otros ingresos,OTROS_INGRESOS,10.0,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2021,2021,Otros ingresos,OTROS_INGRESOS,11.2,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2022,2022,Otros ingresos,OTROS_INGRESOS,12.3,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2023,2023,Otros ingresos,OTROS_INGRESOS,13.3,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.6,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.4,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.6,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.0,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,2.9,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,3.3,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,3.1,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2015,2015,Pensiones,PENSIONES,15.7,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2016,2016,Pensiones,PENSIONES,15.5,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2017,2017,Pensiones,PENSIONES,15.4,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2018,2018,Pensiones,PENSIONES,15.1,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2019,2019,Pensiones,PENSIONES,15.7,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2020,2020,Pensiones,PENSIONES,16.4,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2021,2021,Pensiones,PENSIONES,15.8,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2022,2022,Pensiones,PENSIONES,15.5,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2023,2023,Pensiones,PENSIONES,15.5,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.2,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.0,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.7,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.3,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.4,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.5,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,1.9,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Breña Baja,38009,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,2.0,,,38.0,383.0,"Palma, La ",9.0,9.0,Breña Baja
Fuencaliente de La Palma,38014,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,53.3,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,53.9,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,55.4,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,53.8,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,56.6,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,50.5,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,53.7,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,57.0,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,55.6,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2015,2015,Otros ingresos,OTROS_INGRESOS,16.6,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2016,2016,Otros ingresos,OTROS_INGRESOS,15.6,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2017,2017,Otros ingresos,OTROS_INGRESOS,16.5,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2018,2018,Otros ingresos,OTROS_INGRESOS,17.3,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2019,2019,Otros ingresos,OTROS_INGRESOS,15.1,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2020,2020,Otros ingresos,OTROS_INGRESOS,14.7,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2021,2021,Otros ingresos,OTROS_INGRESOS,14.2,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2022,2022,Otros ingresos,OTROS_INGRESOS,13.1,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2023,2023,Otros ingresos,OTROS_INGRESOS,14.0,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,2.8,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,2.5,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,2.6,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.2,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.5,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.2,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.1,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.4,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.2,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2015,2015,Pensiones,PENSIONES,23.8,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2016,2016,Pensiones,PENSIONES,24.9,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2017,2017,Pensiones,PENSIONES,22.5,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2018,2018,Pensiones,PENSIONES,22.5,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2019,2019,Pensiones,PENSIONES,21.7,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2020,2020,Pensiones,PENSIONES,22.5,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2021,2021,Pensiones,PENSIONES,22.5,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2022,2022,Pensiones,PENSIONES,22.0,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2023,2023,Pensiones,PENSIONES,23.2,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.3,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.1,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,8.1,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,5.5,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.5,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Fuencaliente de La Palma,38014,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.0,,,38.0,383.0,"Palma, La ",14.0,6.0,Fuencaliente de la Palma
Garafía,38016,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,40.8,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,41.4,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,42.9,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,43.5,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,45.0,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,46.3,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,48.5,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,49.1,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,46.3,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2015,2015,Otros ingresos,OTROS_INGRESOS,12.3,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2016,2016,Otros ingresos,OTROS_INGRESOS,13.6,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2017,2017,Otros ingresos,OTROS_INGRESOS,13.6,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2018,2018,Otros ingresos,OTROS_INGRESOS,15.2,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2019,2019,Otros ingresos,OTROS_INGRESOS,14.5,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2020,2020,Otros ingresos,OTROS_INGRESOS,11.2,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2021,2021,Otros ingresos,OTROS_INGRESOS,12.4,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2022,2022,Otros ingresos,OTROS_INGRESOS,13.5,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2023,2023,Otros ingresos,OTROS_INGRESOS,15.6,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2015,2015,Otras prestaciones,OTRAS_PRESTACIONES,4.0,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2016,2016,Otras prestaciones,OTRAS_PRESTACIONES,3.7,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2017,2017,Otras prestaciones,OTRAS_PRESTACIONES,4.0,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2018,2018,Otras prestaciones,OTRAS_PRESTACIONES,3.0,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2019,2019,Otras prestaciones,OTRAS_PRESTACIONES,3.4,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2020,2020,Otras prestaciones,OTRAS_PRESTACIONES,4.2,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2021,2021,Otras prestaciones,OTRAS_PRESTACIONES,4.3,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2022,2022,Otras prestaciones,OTRAS_PRESTACIONES,4.6,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2023,2023,Otras prestaciones,OTRAS_PRESTACIONES,4.2,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2015,2015,Pensiones,PENSIONES,38.1,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2016,2016,Pensiones,PENSIONES,37.0,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2017,2017,Pensiones,PENSIONES,35.3,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2018,2018,Pensiones,PENSIONES,34.6,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2019,2019,Pensiones,PENSIONES,33.6,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2020,2020,Pensiones,PENSIONES,32.0,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2021,2021,Pensiones,PENSIONES,30.2,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2022,2022,Pensiones,PENSIONES,29.2,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2023,2023,Pensiones,PENSIONES,30.2,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2015,2015,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.8,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2016,2016,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.3,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2017,2017,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.2,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2018,2018,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.7,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2019,2019,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2020,2020,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,6.3,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2021,2021,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,4.6,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2022,2022,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.6,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Garafía,38016,2023,2023,Prestaciones por desempleo,PRESTACIONES_DESEMPLEO,3.8,,,38.0,383.0,"Palma, La ",16.0,2.0,Garafía
Los Llanos de Aridane,38024,2015,2015,Sueldos y salarios,SUELDOS_SALARIOS,55.7,,,38.0,383.0,"Palma, La ",24.0,4.0,"Llanos de Aridane, Los"
Los Llanos de Aridane,38024,2016,2016,Sueldos y salarios,SUELDOS_SALARIOS,55.5,,,38.0,383.0,"Palma, La ",24.0,4.0,"Llanos de Aridane, Los"
Los Llanos de Aridane,38024,2017,2017,Sueldos y salarios,SUELDOS_SALARIOS,55.5,,,38.0,383.0,"Palma, La ",24.0,4.0,"Llanos de Aridane, Los"
Los Llanos de Aridane,38024,2018,2018,Sueldos y salarios,SUELDOS_SALARIOS,55.5,,,38.0,383.0,"Palma, La ",24.0,4.0,"Llanos de Aridane, Los"
Los Llanos de Aridane,38024,2019,2019,Sueldos y salarios,SUELDOS_SALARIOS,56.3,,,38.0,383.0,"Palma, La ",24.0,4.0,"Llanos de Aridane, Los"
Los Llanos de Aridane,38024,2020,2020,Sueldos y salarios,SUELDOS_SALARIOS,53.1,,,38.0,383.0,"Palma, La ",24.0,4.0,"Llanos de Aridane, Los"
Los Llanos de Aridane,38024,2021,2021,Sueldos y salarios,SUELDOS_SALARIOS,54.5,,,38.0,383.0,"Palma, La ",24.0,4.0,"Llanos de Aridane, Los"
Los Llanos de Aridane,38024,2022,2022,Sueldos y salarios,SUELDOS_SALARIOS,54.7,,,38.0,383.0,"Palma, La ",24.0,4.0,"Llanos de Aridane, Los"
Los Llanos de Aridane,38024,2023,2023,Sueldos y salarios,SUELDOS_SALARIOS,55.6,,,38.0,383.0,"Palma, La ",24.0,4.0,"Llanos de Aridane, Los"
